,duration,h,V_mean,glide_dist,GPS_dist,WindRun_dist,a,L_D,L,D,C_L,C_D,aoa
0,13.421296977996827,35.38500213623044,20.891130204928125,271.6505260942942,176.70935149850257,269.3360539384317,0.19763024450021593,4.9939053505827316,32.70475182358292,6.548933054921966,0.21093706534422318,0.042238899325476656,-11.18822355988063
1,14.756998300552368,39.88000488281247,19.64249933127201,282.6559265635015,195.0548450162307,279.82844392952336,0.2016758482373242,4.89104365933254,32.67798987032045,6.681189567377502,0.23841180356535768,0.04874456663465823,-11.535955108675783
2,15.04359655380249,38.653330485025975,19.58985542316063,291.9026510845214,189.18425487406608,289.3321236098529,0.20154189283058171,4.8943843260118225,32.67888455859604,6.676812114022184,0.23970145813144753,0.048974792775778535,-11.583603040897643
3,14.753278684616088,39.33000183105469,19.59882944280451,279.2778262112124,192.3071878730745,276.49458433978305,0.20173459652698883,4.889579936943459,32.677597305468886,6.683109331861355,0.23947256331794498,0.04897610150692054,-11.56359707899795
4,14.938820028305052,38.889999389648466,19.586723166452327,288.89280757430606,191.536098647061,286.2632044389187,0.20031947744408618,4.925073326127206,32.68702197840888,6.636859964095613,0.23983783662604685,0.04869731286105367,-11.575162673940516
5,14.909284543991088,39.660003662109375,19.736898803710936,287.6090147344319,189.46783296576055,284.86142151234196,0.20634384459940658,4.777302457659013,32.64644618583185,6.83365695916799,0.2359087212818668,0.04938115670354007,-11.690602969580711
6,16.40735764503479,39.36000061035156,20.080229468967605,327.6118282612133,187.5824916590212,325.2388358861959,0.2068271548903363,4.765815262962358,32.643139596304756,6.849434523824636,0.22788749406319145,0.04781710609603866,-11.66461402244741
7,14.309938144683837,40.37998962402344,20.110775162191953,279.82896540507244,194.13017291168538,276.9001739212834,0.20508041162529494,4.807583526375913,32.6550539949192,6.792404919386906,0.22727867996050763,0.04727503510102017,-11.683648892731776
8,14.695554399490355,39.53999328613281,20.054531424792845,290.107799322804,189.1918294596529,287.40063353940764,0.2060286730077572,4.784821992521808,32.64859833889993,6.823367387527976,0.2285101083039658,0.04775728515315804,-11.66336361613789
9,14.484867668151855,39.38999938964835,20.162506542508563,280.348356748052,189.57007776858296,277.5673415216865,0.20487072173408283,4.812644851637184,32.656477575638455,6.785557335386851,0.2261237657655023,0.04698534230893407,-11.64271099235668
10,14.037912654876708,39.39999389648435,20.37230151699435,284.31654616037775,190.2624168377582,281.57332775233385,0.20419617218370445,4.828996099279479,32.66104734031348,6.763527381019575,0.22152147271213773,0.045873193549522705,-11.758213502127093
11,14.281713008880615,39.67999267578125,20.657801997277044,287.81930899455426,188.59584511079362,285.0709610103292,0.20737235831149278,4.7529203609430954,32.63940040982059,6.8672306563420165,0.21529793512410614,0.04529803126795622,-11.827024207401525
12,13.107307863235473,39.009994506835966,20.689005554699506,269.95446526755694,185.636890442544,267.12100936929176,0.2071276100512587,4.758700758340627,32.64108017498161,6.859242014276951,0.21466003863533276,0.04510895925933056,-11.801973290243046
13,13.305808067321777,39.7200012207031,20.64623760758785,268.43754005399535,186.6928643231112,265.48264427880724,0.20963018733394406,4.700223025819094,32.62381219591432,6.9409072754008445,0.21543624931303285,0.04583532486216214,-11.813654117579764
14,13.218065357208252,39.89332834879551,20.67022675373515,270.83399351501345,189.443999621309,267.8797760125716,0.207548697744963,4.748763952833452,32.63818893879262,6.8729861629189495,0.21503120259827307,0.045281510037990004,-11.82486053823322
15,14.177420282363892,39.32000732421875,20.852826057918488,289.9515458697231,186.62690819723392,287.27310346822503,0.20765082454331865,4.746359955082791,32.63748685251563,6.87631936081138,0.21127727268388236,0.044513537675883466,-11.927272707286667
16,13.63327989578247,38.67499542236328,21.20113665057767,280.75313673372864,182.98452994733358,278.0765515373562,0.2082911781941554,4.731339408033267,32.633076885063375,6.897217483416258,0.2043645894085764,0.04319381295317537,-12.05158998633208
17,13.36206965446472,39.2200012207031,21.107098079118572,272.3708778544931,181.6874103683588,269.53234797974665,0.21260304932650517,4.632519243075681,32.60303370384928,7.037862552342698,0.20599983378065218,0.04446820897475261,-12.088679079999217
18,13.498420286178588,39.149993896484375,21.219797293345135,281.31083331186494,186.7079739757495,278.5732631041987,0.20669115900005955,4.7690422243594695,32.64407078938233,6.844995127667749,0.2040740401856928,0.04279140980201785,-12.016960505731856
19,13.233818864822387,39.979995727539034,21.197213511313162,269.17307536105557,188.90227880093985,266.18742352138736,0.20856604089008687,4.72491993466673,32.63117986458899,6.906186838251814,0.20442835872902682,0.043265994250852015,-12.021484579761006
20,13.09572901725769,39.30500030517575,21.417044865883003,275.475805064665,181.94074311010888,272.65736030233154,0.21276223689289608,4.628946487659754,32.60191295055017,7.043052460740942,0.20007365404646607,0.04322228709704027,-12.128680794383461
21,12.924236583709716,39.05999755859375,21.723451078983775,272.4639780406118,182.89457012224523,269.64965403359525,0.21040477904622754,4.68240096144107,32.61842604018278,6.966175325178481,0.19456793686038454,0.041553027701519966,-12.262881406740087
22,12.866827154159546,40.13000488281247,21.72201877170139,271.29087231251884,184.0905831274821,268.30639222387686,0.214632802818985,4.587355114086402,32.58868142697911,7.104024130791394,0.19441614743393376,0.042380880180158634,-12.289021772924148
23,13.6311203956604,37.78999328613281,21.771805971319026,285.54778407651247,174.5798696809703,283.0361344394751,0.21317361237363616,4.6197380443841745,32.59901285293264,7.056463492028623,0.19358934572987255,0.041904831804306035,-12.180432966380994
